Fault: , U3Gate variation fault at 0, ratio parameter: 1 1 1, bias parameter: 0.3141592653589793 0 0
faulty_matrix, [[ 0.98768834+0.j -0.15643447-0.j] [ 0.15643447+0.j  0.98768834+0.j]]
faultfree_matrix, [[1.+0.j 0.-0.j] [0.+0.j 1.+0.j]]
faulty_quantum_state, [0.58642408+0.j 0.81000419+0.j]
faultfree_quantum_state, [0.80802751+0.j 0.58914476+0.j]
theta, phi, lam, score 
-3.141592653589793, -3.141592653589793, -3.141592653589793, 0.1909808457384354
-3.141592653589793, -3.141592653589793, -2.827433388230814, 0.1909808457384355
-3.141592653589793, -3.141592653589793, -2.5132741228718345, 0.1909808457384355
-3.141592653589793, -3.141592653589793, -2.199114857512855, 0.1909808457384355
-3.141592653589793, -3.141592653589793, -1.8849555921538759, 0.1909808457384355
-3.141592653589793, -3.141592653589793, -1.5707963267948966, 0.1909808457384354
-3.141592653589793, -3.141592653589793, -1.2566370614359172, 0.1909808457384355
-3.141592653589793, -3.141592653589793, -0.9424777960769379, 0.1909808457384355
-3.141592653589793, -3.141592653589793, -0.6283185307179586, 0.1909808457384355
-3.141592653589793, -3.141592653589793, -0.3141592653589793, 0.1909808457384355
-3.141592653589793, -3.141592653589793, 0.0, 0.1909808457384354
-3.141592653589793, -3.141592653589793, 0.3141592653589793, 0.1909808457384354
-3.141592653589793, -3.141592653589793, 0.6283185307179586, 0.1909808457384355
-3.141592653589793, -3.141592653589793, 0.9424777960769379, 0.1909808457384355
-3.141592653589793, -3.141592653589793, 1.2566370614359172, 0.1909808457384355
-3.141592653589793, -3.141592653589793, 1.5707963267948966, 0.1909808457384354
-3.141592653589793, -3.141592653589793, 1.8849555921538759, 0.1909808457384355
-3.141592653589793, -3.141592653589793, 2.199114857512855, 0.1909808457384355
-3.141592653589793, -3.141592653589793, 2.5132741228718345, 0.1909808457384355
-3.141592653589793, -3.141592653589793, 2.827433388230814, 0.1909808457384355
-3.141592653589793, -3.141592653589793, 3.141592653589793, 0.1909808457384354
-3.141592653589793, -2.827433388230814, -3.141592653589793, 0.18174794979077435
-3.141592653589793, -2.827433388230814, -2.827433388230814, 0.19946461901149987
-3.141592653589793, -2.827433388230814, -2.5132741228718345, 0.2170342519829993
-3.141592653589793, -2.827433388230814, -2.199114857512855, 0.2325153691041389
-3.141592653589793, -2.827433388230814, -1.8849555921538759, 0.244039540929464
-3.141592653589793, -2.827433388230814, -1.5707963267948966, 0.2501291284606399
-3.141592653589793, -2.827433388230814, -1.2566370614359172, 0.2499754496621667
-3.141592653589793, -2.827433388230814, -0.9424777960769379, 0.2435991413454297
-3.141592653589793, -2.827433388230814, -0.6283185307179586, 0.23184600250587545
-3.141592653589793, -2.827433388230814, -0.3141592653589793, 0.21621954210040556
-3.141592653589793, -2.827433388230814, 0.0, 0.19859895971590447
-3.141592653589793, -2.827433388230814, 0.3141592653589793, 0.18092167150528066
-3.141592653589793, -2.827433388230814, 0.6283185307179586, 0.16491245994365167
-3.141592653589793, -2.827433388230814, 0.9424777960769379, 0.1519167766903534
-3.141592653589793, -2.827433388230814, 1.2566370614359172, 0.14285369993011574
-3.141592653589793, -2.827433388230814, 1.5707963267948966, 0.13826081399595458
-3.141592653589793, -2.827433388230814, 1.8849555921538759, 0.13837511178432624
-3.141592653589793, -2.827433388230814, 2.199114857512855, 0.1431909986911929
-3.141592653589793, -2.827433388230814, 2.5132741228718345, 0.15245870366290554
-3.141592653589793, -2.827433388230814, 2.827433388230814, 0.1656240690032877
-3.141592653589793, -2.827433388230814, 3.141592653589793, 0.18174794979077435
-3.141592653589793, -2.5132741228718345, -3.141592653589793, 0.1562482329198201
-3.141592653589793, -2.5132741228718345, -2.827433388230814, 0.1890795228002718
-3.141592653589793, -2.5132741228718345, -2.5132741228718345, 0.22486790825891662
-3.141592653589793, -2.5132741228718345, -2.199114857512855, 0.25962858080069867
-3.141592653589793, -2.5132741228718345, -1.8849555921538759, 0.28877679578366
-3.141592653589793, -2.5132741228718345, -1.5707963267948966, 0.30802819181713914
-3.141592653589793, -2.5132741228718345, -1.2566370614359172, 0.31436481731309557
-3.141592653589793, -2.5132741228718345, -0.9424777960769379, 0.30676350357907034
-3.141592653589793, -2.5132741228718345, -0.6283185307179586, 0.28644991213883597
-3.141592653589793, -2.5132741228718345, -0.3141592653589793, 0.2565946066773985
-3.141592653589793, -2.5132741228718345, 0.0, 0.2215511635280416
-3.141592653589793, -2.5132741228718345, 0.3141592653589793, 0.18588336988016968
-3.141592653589793, -2.5132741228718345, 0.6283185307179586, 0.15348553352721728
-3.141592653589793, -2.5132741228718345, 0.9424777960769379, 0.12704738844639066
-3.141592653589793, -2.5132741228718345, 1.2566370614359172, 0.10797475666186745
-3.141592653589793, -2.5132741228718345, 1.5707963267948966, 0.0967034692389831
-3.141592653589793, -2.5132741228718345, 1.8849555921538759, 0.09320334751044645
-3.141592653589793, -2.5132741228718345, 2.199114857512855, 0.09741411213877962
-3.141592653589793, -2.5132741228718345, 2.5132741228718345, 0.10940517611805856
-3.141592653589793, -2.5132741228718345, 2.827433388230814, 0.12918489838105787
-3.141592653589793, -2.5132741228718345, 3.141592653589793, 0.15624823291982004
-3.141592653589793, -2.199114857512855, -3.141592653589793, 0.12036863858295162
-3.141592653589793, -2.199114857512855, -2.827433388230814, 0.1622649528970086
-3.141592653589793, -2.199114857512855, -2.5132741228718345, 0.21270265422740386
-3.141592653589793, -2.199114857512855, -2.199114857512855, 0.26662230785609753
-3.141592653589793, -2.199114857512855, -1.8849555921538759, 0.31685140053620275
-3.141592653589793, -2.199114857512855, -1.5707963267948966, 0.3555300637454659
-3.141592653589793, -2.199114857512855, -1.2566370614359172, 0.37600461462430157
-3.141592653589793, -2.199114857512855, -0.9424777960769379, 0.3745741698498902
-3.141592653589793, -2.199114857512855, -0.6283185307179586, 0.3515009924149367
-3.141592653589793, -2.199114857512855, -0.3141592653589793, 0.31093812755644845
-3.141592653589793, -2.199114857512855, 0.0, 0.259799246068929
-3.141592653589793, -2.199114857512855, 0.3141592653589793, 0.2059577237924857
-3.141592653589793, -2.199114857512855, 0.6283185307179586, 0.15638063569169597
-3.141592653589793, -2.199114857512855, 0.9424777960769379, 0.11579869148205764
-3.141592653589793, -2.199114857512855, 1.2566370614359172, 0.0862898527444485
-3.141592653589793, -2.199114857512855, 1.5707963267948966, 0.06779955525061726
-3.141592653589793, -2.199114857512855, 1.8849555921538759, 0.05927021233416796
-3.141592653589793, -2.199114857512855, 2.199114857512855, 0.05984004387897432
-3.141592653589793, -2.199114857512855, 2.5132741228718345, 0.0695755118948722
-3.141592653589793, -2.199114857512855, 2.827433388230814, 0.08941812281086448
-3.141592653589793, -2.199114857512855, 3.141592653589793, 0.12036863858295159
-3.141592653589793, -1.8849555921538759, -3.141592653589793, 0.08181263689323982
-3.141592653589793, -1.8849555921538759, -2.827433388230814, 0.12511330906900667
-3.141592653589793, -1.8849555921538759, -2.5132741228718345, 0.18329202228844937
-3.141592653589793, -1.8849555921538759, -2.199114857512855, 0.25198672830798097
-3.141592653589793, -1.8849555921538759, -1.8849555921538759, 0.32268518823839304
-3.141592653589793, -1.8849555921538759, -1.5707963267948966, 0.3842411353983619
-3.141592653589793, -1.8849555921538759, -1.2566370614359172, 0.4255794649040578
-3.141592653589793, -1.8849555921538759, -0.9424777960769379, 0.438709109989156
-3.141592653589793, -1.8849555921538759, -0.6283185307179586, 0.4210119599518475
-3.141592653589793, -1.8849555921538759, -0.3141592653589793, 0.37600825758093503
-3.141592653589793, -1.8849555921538759, 0.0, 0.3123290876619158
-3.141592653589793, -1.8849555921538759, 0.3141592653589793, 0.24125739091563828
-3.141592653589793, -1.8849555921538759, 0.6283185307179586, 0.17369474325848686
-3.141592653589793, -1.8849555921538759, 0.9424777960769379, 0.11758753694105195
-3.141592653589793, -1.8849555921538759, 1.2566370614359172, 0.07664001379972091
-3.141592653589793, -1.8849555921538759, 1.5707963267948966, 0.05063459385953761
-3.141592653589793, -1.8849555921538759, 1.8849555921538759, 0.03706728892435238
-3.141592653589793, -1.8849555921538759, 2.199114857512855, 0.033321578276963484
-3.141592653589793, -1.8849555921538759, 2.5132741228718345, 0.038431228612175225
-3.141592653589793, -1.8849555921538759, 2.827433388230814, 0.053683994194006296
-3.141592653589793, -1.8849555921538759, 3.141592653589793, 0.08181263689323975
-3.141592653589793, -1.5707963267948966, -3.141592653589793, 0.047745211434608775
-3.141592653589793, -1.5707963267948966, -2.827433388230814, 0.08544912209685804
-3.141592653589793, -1.5707963267948966, -2.5132741228718345, 0.14305579955548248
-3.141592653589793, -1.5707963267948966, -2.199114857512855, 0.2188633718503027
-3.141592653589793, -1.5707963267948966, -1.8849555921538759, 0.305090039503607
-3.141592653589793, -1.5707963267948966, -1.5707963267948966, 0.3887737883718798
-3.141592653589793, -1.5707963267948966, -1.2566370614359172, 0.4547682792264641
-3.141592653589793, -1.5707963267948966, -0.9424777960769379, 0.4898819706806075
-3.141592653589793, -1.5707963267948966, -0.6283185307179586, 0.4867406189645105
-3.141592653589793, -1.5707963267948966, -0.3141592653589793, 0.44601294759030946
-3.141592653589793, -1.5707963267948966, 0.0, 0.3762072119355746
-3.141592653589793, -1.5707963267948966, 0.3141592653589793, 0.29111127460181707
