Fault: , U3Gate variation fault at 0, ratio parameter: 0.9 1 1, bias parameter: 0 0 0
faulty_matrix, [[-0.95105652+0.j -0.30901699-0.j] [ 0.30901699+0.j -0.95105652+0.j]]
faultfree_matrix, [[-1.0000000e+00+0.j -1.2246468e-16-0.j] [ 1.2246468e-16+0.j -1.0000000e+00+0.j]]
faulty_quantum_state, [ 0.50810036+0.j -0.86129787+0.j]
faultfree_quantum_state, [ 0.89826103+0.j -0.43946231+0.j]
theta, phi, lam, score 
-3.141592653589793, -0.6283185307179586, -0.9424777960769379, 0.9879333096437704
-3.141592653589793, -0.6283185307179586, -0.6283185307179586, 0.9493313617322657
-3.141592653589793, -0.6283185307179586, -0.3141592653589793, 0.8695728552604352
-3.141592653589793, -0.6283185307179586, 0.0, 0.7613614917866012
-3.141592653589793, -0.6283185307179586, 0.3141592653589793, 0.6405741615691484
-3.141592653589793, -0.6283185307179586, 0.6283185307179586, 0.5226883386630674
-3.141592653589793, -0.6283185307179586, 0.9424777960769379, 0.41987134611075083
-3.141592653589793, -0.6283185307179586, 1.2566370614359172, 0.3395495210643532
-3.141592653589793, -0.6283185307179586, 1.5707963267948966, 0.28468894015980906
-3.141592653589793, -0.6283185307179586, 1.8849555921538759, 0.2553753312435353
-3.141592653589793, -0.6283185307179586, 2.199114857512855, 0.2508241459976891
-3.141592653589793, -0.6283185307179586, 2.5132741228718345, 0.2708530488065855
-3.141592653589793, -0.6283185307179586, 2.827433388230814, 0.31613957756069533
-3.141592653589793, -0.6283185307179586, 3.141592653589793, 0.3871471545304357
-3.141592653589793, -0.3141592653589793, -3.141592653589793, 0.33859960618855967
-3.141592653589793, -0.3141592653589793, -2.827433388230814, 0.39082813736643485
-3.141592653589793, -0.3141592653589793, -2.5132741228718345, 0.4641147021141333
-3.141592653589793, -0.3141592653589793, -2.199114857512855, 0.554568270457071
-3.141592653589793, -0.3141592653589793, -1.8849555921538759, 0.6548927487362229
-3.141592653589793, -0.3141592653589793, -1.5707963267948966, 0.7545060186873889
-3.141592653589793, -0.3141592653589793, -1.2566370614359172, 0.8408667168824856
-3.141592653589793, -0.3141592653589793, -0.9424777960769379, 0.9017677555185105
-3.141592653589793, -0.3141592653589793, -0.6283185307179586, 0.927964947010842
-3.141592653589793, -0.3141592653589793, -0.3141592653589793, 0.9153357958921934
-3.141592653589793, -0.3141592653589793, 0.0, 0.8658781907950213
-3.141592653589793, -0.3141592653589793, 0.3141592653589793, 0.787223909216437
-3.141592653589793, -0.3141592653589793, 0.6283185307179586, 0.6908256812072546
-3.141592653589793, -0.3141592653589793, 0.9424777960769379, 0.5894024065714041
-3.141592653589793, -0.3141592653589793, 1.2566370614359172, 0.4944402339251986
-3.141592653589793, -0.3141592653589793, 1.5707963267948966, 0.4144730630391176
-3.141592653589793, -0.3141592653589793, 1.8849555921538759, 0.3545381152447309
-3.141592653589793, -0.3141592653589793, 2.199114857512855, 0.3167487398701889
-3.141592653589793, -0.3141592653589793, 2.5132741228718345, 0.3015212546707714
-3.141592653589793, -0.3141592653589793, 2.827433388230814, 0.30878810015647373
-3.141592653589793, -0.3141592653589793, 3.141592653589793, 0.33859960618855955
-3.141592653589793, 0.0, -3.141592653589793, 0.32262440392899294
-3.141592653589793, 0.0, -2.827433388230814, 0.33334545971690804
-3.141592653589793, 0.0, -2.5132741228718345, 0.3654513872764286
-3.141592653589793, 0.0, -2.199114857512855, 0.41839707902907247
-3.141592653589793, 0.0, -1.8849555921538759, 0.49021070671558686
-3.141592653589793, 0.0, -1.5707963267948966, 0.5764602964092457
-3.141592653589793, 0.0, -1.2566370614359172, 0.6696953491688895
-3.141592653589793, 0.0, -0.9424777960769379, 0.759797156589311
-3.141592653589793, 0.0, -0.6283185307179586, 0.8353482816777972
-3.141592653589793, 0.0, -0.3141592653589793, 0.8857423889712241
-3.141592653589793, 0.0, 0.0, 0.9034489078251248
-3.141592653589793, 0.0, 0.3141592653589793, 0.8857423889712241
-3.141592653589793, 0.0, 0.6283185307179586, 0.8353482816777972
-3.141592653589793, 0.0, 0.9424777960769379, 0.759797156589311
-3.141592653589793, 0.0, 1.2566370614359172, 0.6696953491688895
-3.141592653589793, 0.0, 1.5707963267948966, 0.5764602964092457
-3.141592653589793, 0.0, 1.8849555921538759, 0.49021070671558686
-3.141592653589793, 0.0, 2.199114857512855, 0.41839707902907247
-3.141592653589793, 0.0, 2.5132741228718345, 0.3654513872764286
-3.141592653589793, 0.0, 2.827433388230814, 0.33334545971690804
-3.141592653589793, 0.0, 3.141592653589793, 0.32262440392899294
-3.141592653589793, 0.3141592653589793, -3.141592653589793, 0.33859960618855955
-3.141592653589793, 0.3141592653589793, -2.827433388230814, 0.30878810015647373
-3.141592653589793, 0.3141592653589793, -2.5132741228718345, 0.3015212546707714
-3.141592653589793, 0.3141592653589793, -2.199114857512855, 0.3167487398701889
-3.141592653589793, 0.3141592653589793, -1.8849555921538759, 0.3545381152447309
-3.141592653589793, 0.3141592653589793, -1.5707963267948966, 0.4144730630391176
-3.141592653589793, 0.3141592653589793, -1.2566370614359172, 0.4944402339251986
-3.141592653589793, 0.3141592653589793, -0.9424777960769379, 0.5894024065714041
-3.141592653589793, 0.3141592653589793, -0.6283185307179586, 0.6908256812072546
-3.141592653589793, 0.3141592653589793, -0.3141592653589793, 0.787223909216437
-3.141592653589793, 0.3141592653589793, 0.0, 0.8658781907950213
-3.141592653589793, 0.3141592653589793, 0.3141592653589793, 0.9153357958921934
-3.141592653589793, 0.3141592653589793, 0.6283185307179586, 0.927964947010842
-3.141592653589793, 0.3141592653589793, 0.9424777960769379, 0.9017677555185105
-3.141592653589793, 0.3141592653589793, 1.2566370614359172, 0.8408667168824856
-3.141592653589793, 0.3141592653589793, 1.5707963267948966, 0.7545060186873889
-3.141592653589793, 0.3141592653589793, 1.8849555921538759, 0.6548927487362229
-3.141592653589793, 0.3141592653589793, 2.199114857512855, 0.554568270457071
-3.141592653589793, 0.3141592653589793, 2.5132741228718345, 0.4641147021141333
-3.141592653589793, 0.3141592653589793, 2.827433388230814, 0.39082813736643485
-3.141592653589793, 0.3141592653589793, 3.141592653589793, 0.33859960618855967
-3.141592653589793, 0.6283185307179586, -3.141592653589793, 0.3871471545304357
-3.141592653589793, 0.6283185307179586, -2.827433388230814, 0.31613957756069533
-3.141592653589793, 0.6283185307179586, -2.5132741228718345, 0.2708530488065855
-3.141592653589793, 0.6283185307179586, -2.199114857512855, 0.2508241459976891
-3.141592653589793, 0.6283185307179586, -1.8849555921538759, 0.2553753312435353
-3.141592653589793, 0.6283185307179586, -1.5707963267948966, 0.28468894015980906
-3.141592653589793, 0.6283185307179586, -1.2566370614359172, 0.3395495210643532
-3.141592653589793, 0.6283185307179586, -0.9424777960769379, 0.41987134611075083
-3.141592653589793, 0.6283185307179586, -0.6283185307179586, 0.5226883386630674
-3.141592653589793, 0.6283185307179586, -0.3141592653589793, 0.6405741615691484
-3.141592653589793, 0.6283185307179586, 0.0, 0.7613614917866012
-3.141592653589793, 0.6283185307179586, 0.3141592653589793, 0.8695728552604352
-3.141592653589793, 0.6283185307179586, 0.6283185307179586, 0.9493313617322657
-3.141592653589793, 0.6283185307179586, 0.9424777960769379, 0.9879333096437704
-3.141592653589793, 0.6283185307179586, 1.2566370614359172, 0.9789619649308074
-3.141592653589793, 0.6283185307179586, 1.5707963267948966, 0.9239233426584366
-3.141592653589793, 0.6283185307179586, 1.8849555921538759, 0.8318589752497989
-3.141592653589793, 0.6283185307179586, 2.199114857512855, 0.7170651724856799
-3.141592653589793, 0.6283185307179586, 2.5132741228718345, 0.5956751348307555
-3.141592653589793, 0.6283185307179586, 2.827433388230814, 0.48220947139179127
-3.141592653589793, 0.6283185307179586, 3.141592653589793, 0.3871471545304357
-3.141592653589793, 0.9424777960769379, -3.141592653589793, 0.469237128395565
-3.141592653589793, 0.9424777960769379, -2.827433388230814, 0.35574621672284357
-3.141592653589793, 0.9424777960769379, -2.5132741228718345, 0.27176449602022695
-3.141592653589793, 0.9424777960769379, -2.199114857512855, 0.21805226970360708
-3.141592653589793, 0.9424777960769379, -1.8849555921538759, 0.19247146349780897
-3.141592653589793, 0.9424777960769379, -1.5707963267948966, 0.19301985973630026
-3.141592653589793, 0.9424777960769379, -1.2566370614359172, 0.21974832088520826
-3.141592653589793, 0.9424777960769379, -0.9424777960769379, 0.2747158787793065
-3.141592653589793, 0.9424777960769379, -0.6283185307179586, 0.36000233841195983
-3.141592653589793, 0.9424777960769379, -0.3141592653589793, 0.4746550681107515
-3.141592653589793, 0.9424777960769379, 0.0, 0.6119573050701355
-3.141592653589793, 0.9424777960769379, 0.3141592653589793, 0.7583644063847388
-3.141592653589793, 0.9424777960769379, 0.6283185307179586, 0.8948696250594641
-3.141592653589793, 0.9424777960769379, 0.9424777960769379, 1.0006504666611091
-3.141592653589793, 0.9424777960769379, 1.2566370614359172, 1.057956564173113
-3.141592653589793, 0.9424777960769379, 1.5707963267948966, 1.0566721522860278
-3.141592653589793, 0.9424777960769379, 1.8849555921538759, 0.9970275014952377
-3.141592653589793, 0.9424777960769379, 2.199114857512855, 0.8895364456290309
-3.141592653589793, 0.9424777960769379, 2.5132741228718345, 0.7521813707113518
-3.141592653589793, 0.9424777960769379, 2.827433388230814, 0.6058033497063551
-3.141592653589793, 0.9424777960769379, 3.141592653589793, 0.46923712839556514
-3.141592653589793, 1.2566370614359172, -3.141592653589793, 0.5839070813019228
-3.141592653589793, 1.2566370614359172, -2.827433388230814, 0.4288760953463274
-3.141592653589793, 1.2566370614359172, -2.5132741228718345, 0.3043162172177287
-3.141592653589793, 1.2566370614359172, -2.199114857512855, 0.21578876509830003
-3.141592653589793, 1.2566370614359172, -1.8849555921538759, 0.16165240992224253
-3.141592653589793, 1.2566370614359172, -1.5707963267948966, 0.13716076870063326
-3.141592653589793, 1.2566370614359172, -1.2566370614359172, 0.1387641014903464
-3.141592653589793, 1.2566370614359172, -0.9424777960769379, 0.16672839476385454
-3.141592653589793, 1.2566370614359172, -0.6283185307179586, 0.22494777920561554
-3.141592653589793, 1.2566370614359172, -0.3141592653589793, 0.31803034871444236
-3.141592653589793, 1.2566370614359172, 0.0, 0.4469101594661349
-3.141592653589793, 1.2566370614359172, 0.3141592653589793, 0.6049187100550706
-3.141592653589793, 1.2566370614359172, 0.6283185307179586, 0.7761660907822913
-3.141592653589793, 1.2566370614359172, 0.9424777960769379, 0.9372579443228002
-3.141592653589793, 1.2566370614359172, 1.2566370614359172, 1.0621184647728332
-3.141592653589793, 1.2566370614359172, 1.5707963267948966, 1.1284798078126208
-3.141592653589793, 1.2566370614359172, 1.8849555921538759, 1.123898910389567
-3.141592653589793, 1.2566370614359172, 2.199114857512855, 1.0492471145174362
-3.141592653589793, 1.2566370614359172, 2.5132741228718345, 0.9184633286545958
-3.141592653589793, 1.2566370614359172, 2.827433388230814, 0.7546565938717935
-3.141592653589793, 1.2566370614359172, 3.141592653589793, 0.5839070813019229
-3.141592653589793, 1.5707963267948966, -3.141592653589793, 0.7256545710298
-3.141592653589793, 1.5707963267948966, -2.827433388230814, 0.5356296809646277
-3.141592653589793, 1.5707963267948966, -2.5132741228718345, 0.370248560201896
-3.141592653589793, 1.5707963267948966, -2.199114857512855, 0.24381018925048148
-3.141592653589793, 1.5707963267948966, -1.8849555921538759, 0.15917575669605882
-3.141592653589793, 1.5707963267948966, -1.5707963267948966, 0.11112317611038292
-3.141592653589793, 1.5707963267948966, -1.2566370614359172, 0.09201735842876967
-3.141592653589793, 1.5707963267948966, -0.9424777960769379, 0.09727059387738902
-3.141592653589793, 1.5707963267948966, -0.6283185307179586, 0.12825833503848974
-3.141592653589793, 1.5707963267948966, -0.3141592653589793, 0.1914627660139168
-3.141592653589793, 1.5707963267948966, 0.0, 0.29420369109806765
-3.141592653589793, 1.5707963267948966, 0.3141592653589793, 0.43876292316001414
-3.141592653589793, 1.5707963267948966, 0.6283185307179586, 0.6174479176887042
-3.141592653589793, 1.5707963267948966, 0.9424777960769379, 0.8108780665787029
-3.141592653589793, 1.5707963267948966, 1.2566370614359172, 0.9906035990385824
-3.141592653589793, 1.5707963267948966, 1.5707963267948966, 1.125525033360315
-3.141592653589793, 1.5707963267948966, 1.8849555921538759, 1.1900965090451532
-3.141592653589793, 1.5707963267948966, 2.199114857512855, 1.1715393998305759
-3.141592653589793, 1.5707963267948966, 2.5132741228718345, 1.0735598807308908
-3.141592653589793, 1.5707963267948966, 2.827433388230814, 0.915264349850007
-3.141592653589793, 1.5707963267948966, 3.141592653589793, 0.7256545710298
-3.141592653589793, 1.8849555921538759, -3.141592653589793, 0.8827900713379186
-3.141592653589793, 1.8849555921538759, -2.827433388230814, 0.6721573321018968
-3.141592653589793, 1.8849555921538759, -2.5132741228718345, 0.4709293961947132
-3.141592653589793, 1.8849555921538759, -2.199114857512855, 0.3045058532363403
-3.141592653589793, 1.8849555921538759, -1.8849555921538759, 0.1846788955162906
-3.141592653589793, 1.8849555921538759, -1.5707963267948966, 0.11019729154182159
-3.141592653589793, 1.8849555921538759, -1.2566370614359172, 0.07184706257272941
-3.141592653589793, 1.8849555921538759, -0.9424777960769379, 0.05965766728691434
-3.141592653589793, 1.8849555921538759, -0.6283185307179586, 0.06912029140755718
-3.141592653589793, 1.8849555921538759, -0.3141592653589793, 0.10380717099200933
-3.141592653589793, 1.8849555921538759, 0.0, 0.17330364158673148
-3.141592653589793, 1.8849555921538759, 0.3141592653589793, 0.28731166152060367
-3.141592653589793, 1.8849555921538759, 0.6283185307179586, 0.4483958603972672
